Feature_ID,b_numbers,background_2,background_3,background_4,pex_1,TPII_1,LL37_2,PLEU_1,NT_6,pex_2,LL37_3,Ind_3,PXB_1,CAP18_1,HBD3_1,PR39_1,Ind_1,PGLA_1,NT_4,PGLA_2,NT_2,NT_3,PROA_3,Bac5_2,background_1,R8_1,R8_2,PROA_2,PROA_1,NT_1,AP_2,TPII_2,CAP18_2,background_5,Bac5_3,PR39_2,CP1_1,CP1_2,PXB_3
ydiF,b1694,12.53789881,14.8343542,15.02728746,224.372287,157.2864502,133.6295642,242.3360463,233.0720247,363.7747712,198.539739,141.8091795,202.3314346,378.7081142,336.8609632,163.3371538,276.197052,323.6157138,274.6223112,217.333101,243.7609753,226.2636274,304.0419214,113.1879493,13.70521953,103.0290335,129.6136425,261.6656357,179.0515743,254.7100423,228.4518593,195.4140859,185.7855994,8.631772965,142.0270692,179.4176869,110.3514015,136.4656532,221.8108458
ptrA,b2821,12.53773401,11.87238114,11.4401187,90.95157403,62.38675505,18.73628219,209.5038329,23.41061402,50.29850988,41.43318415,56.71064016,10.17687738,25.8440355,5.129093164,54.20159047,297.4585787,278.8361624,26.87697354,25.31583293,232.3714969,282.7857468,916.148965,44613.81454,12.70899381,117.2284899,50.56823966,393.8900099,848.8809042,654.0879347,60.9068455,48.66458014,70.39801481,31.09087537,5010.538637,42.07820905,24.29621292,30.19701584,25.27471784
hisQ,b2308,12.53581968,9.278322985,13.19789247,8.953286627,14.98399144,14.45969199,8.432676679,36.12743288,17.90878864,23.75952144,5.83085238,11.05568852,26.48513374,7.105104962,29.84194342,3.099736972,15.9280919,26.8796639,10.27487849,41.32769397,36.86327617,4.679526248,152.8086514,18.19382855,478.7025836,150.337704,13.66846462,16.13648053,39.03122721,55.412289,109.4723376,74.72472068,7.620083941,40.75383877,11.79659835,12.80477209,26.52783546,42.22980822
ygcU,b4463,12.53429926,10.22209742,13.26723956,135.8061283,236.3270035,133.7605171,196.8055093,265.4667977,213.4543977,322.1287223,241.9996096,215.0347961,245.7948458,152.5227454,161.6742714,393.1727292,232.1385292,239.7648658,161.9841067,235.6132784,243.9355165,267.2205296,153.3027801,14.4964487,129.5706038,241.7577631,311.6491514,203.7398563,254.7051402,205.8214259,237.5584275,246.9767572,9.468254056,93.25228104,167.0982075,201.2802366,245.5822101,214.4049383
murJ,b1069,12.5329392,12.44962479,11.99634543,63.44625471,61.25702558,32.60058826,20.47465192,46.05189271,49.57531594,48.5797358,25.55781037,54.23361315,43.97956823,47.10056152,13.92258907,51.29701438,54.14306865,48.52394145,34.97762184,59.5780015,47.26467194,52.57101506,50.07532889,16.78354032,48.87626265,43.8527525,44.88547867,41.43260825,61.26533357,55.07558238,52.36066097,61.72987993,10.58336288,25.58901453,41.88993297,106.5485628,43.1807793,55.17825626
panM,b3459,12.5329392,7.114071307,7.616727259,11.01236768,33.39154561,13.72656348,31.60998892,68.67387509,24.24644273,23.61514935,235.757761,22.96953027,19.60699017,20.88314053,27.15480183,97.30047937,8.548905576,20.85805244,15.82928872,34.83021626,36.15075683,16.74392986,24.36097081,13.22339541,16.04892206,10.13485835,27.67133452,39.0268439,42.16108977,55.80992348,133.4997005,48.94558527,10.04522579,61.69406242,78.0239973,33.40828396,50.57208386,48.38708626
tesA,b0494,12.52347085,10.16620078,10.72901677,181.4861186,179.7324302,97.00037495,139.9144181,218.7049343,128.3420728,310.7450192,143.7486454,330.9761555,193.1304167,212.4198127,175.3269566,215.5146399,186.7397301,195.5179057,179.1917505,169.1544524,179.2157525,99.22887336,105.4321059,18.68893572,80.86590395,178.0929986,107.9880988,72.03224252,179.9411104,222.6213014,226.1879577,220.1240576,10.98589286,75.56784679,182.5231544,311.8776343,213.4711503,240.7128582
tnaA,b3708,12.52175906,11.57543806,14.6654274,112.6689082,127.1573014,119.9776813,126.0503102,168.7063093,121.1735055,164.3111215,107.2172688,255.56306,261.1311384,185.9015016,129.8063494,149.0226012,186.6269556,152.5662442,99.28572998,140.8536846,159.1096984,342.2906658,94.39761495,12.41309608,107.4214444,103.8063197,179.4001223,135.2664792,152.0300313,149.3575115,145.4635933,133.7243412,10.70193546,75.66791015,81.51437339,141.3340284,101.0650458,212.4830478
ydjZ,b1752,12.52175906,9.860558346,12.39331893,20.90483357,75.75871318,12.31274534,61.56398459,148.5491918,68.10138878,23.78668796,11.31580674,63.674479410000004,3.249369369,18.95949089,32.45158736,4.374975449,7.985418391,241.3406294,16.61685857,384.7791242,338.88643510000003,14.42348494,567.2665383,11.58555634,62.5141371,19.02763498,24.78095074,41.17436236,194.3697698,137.8071973,56.79800513,47.15021217,49.03432249,95.82067014,80.12689469,238.6629564,222.8072826,149.6359492
yahI,b0323,12.51837328,10.21354226,14.76251492,398.5801263,88.11439451,168.1962022,279.6400741,212.7016856,620.6390027,1098.484373,28.6429127,163.338882,443.3530143,208.607995,205.727787,45.39554573,403.491563,204.2378384,225.5629345,217.3741672,243.8118739,415.0033815,166.3479456,24.64345468,47.42417348,38.40474352,522.8057228,315.1694649,230.622491,272.4984608,71.33567932,76.69424539,15.35529782,83.79210772,93.48192426,210.6332834,252.5830766,333.1743718
mdtN,b4082,12.51759901,11.76487245,8.218980112,7.636483297,7.52485535,5.696892176,4.27703867,7.515608765,9.021932178,12.05078717,5.822377304,6.410101472,3.850468354,5.06769841,6.33647721,1.500718323,2.827544997,4.527329212,5.129972037,5.002136321,4.544406893,3.481637946,2.618646991,11.35461502,6.514573015,7.25213478,6.46512521,6.962418791,9.069536752,36.61458872,36.8839167,41.04565568,8.276465101,3.652079805,6.425155706,6.570665815,3.474003614,8.528446048
lplT,b2835,12.51636563,10.67706514,12.49296371,57.79354953,19.36043185,10.86664167,27.26343494,36.89672934,32.58387709,97.64771015,9.393825493,9.439181621,5.079644578,19.12652941,20.13077209,4.701999367,51.93305006,18.81999595,75.21285635,50.11276817,40.37808287,3.642782257,63.54799309,18.64667431,13.60749171,48.64105192,10.96893382,13.75490058,46.18652045,71.55951045,99.4950977,61.08561756,10.84567092,36.97698031,27.76700456,36.9913404,33.77988439,34.12648242
fbaB,b2097,12.50850852,8.935940154,11.38820076,73.38155807,60.02733612,51.40467164,85.66871901,101.9416316,111.472453,99.40468889,174.231185,31.64399992,96.32810618,72.18173583,43.97428336,195.4311504,138.0381689,110.5034396,120.1053282,102.949951,101.7242826,131.2800426,55.86906025,11.87004769,38.30791653,42.36073165,130.2439279,101.1837526,121.0780014,202.9877799,79.00161405,54.08011599,8.634723998,48.57548556,84.89314096,39.15989329,47.94982766,75.53483671
fepE,b0587,12.50850852,9.635990765,10.83267877,58.3088713,252.8988422,85.63319698,180.263602,371.5271604,48.38292426,218.8801265,10.24409806,24.19835288,34.48801563,510.2269587,99.43367126,20.14456288,245.0987814,267.4147018,289.4498508,215.8160768,215.2192633,5.336378516,561.1301147,19.28882749,150.1913553,145.9881591,9.370187351,9.413737515,182.9211302,84.29769561,302.9089298,50.95937742,247.0988874,362.2708581,204.4365435,397.2429302,483.9771067,148.6152335
iscA,b2528,12.50850852,11.24198923,9.929955538,87.20905316,89.18347081,47.55413444,111.5396242,186.7211244,134.4458835,137.5426265,77.89046971,164.0950805,438.9383807,171.1005137,142.9164209,112.3315456,122.1473258,147.6372436,80.48919089,151.3609398,167.9074191,204.8669065,64.16058156,7.233310308,70.89624831,113.6490099,200.5873827,169.1757252,184.2595775,116.6242456,186.6449572,600.8753774,16.15740021,76.44247465,150.0789456,181.005729,114.3418967,180.0917674
mtgA,b3208,12.50850852,8.327399426,12.03630974,8.173788807,9.166078944,6.952358836,5.676316754,6.383628186,10.03497688,11.72844102,6.044410348,4.705235283,3.442653967,6.934891542,7.515536977,2.921151303,1.75121614,2.136352879,5.917334,3.218733435,2.830623158,0.778221867,1.425790701,12.32341756,11.14358374,11.08770829,6.101517345,7.603403378,4.164058249,32.49232712,34.52879073,34.24778008,7.181066759,3.692873171,6.73755087,7.039111682,5.327758629,7.601638849
yceH,b1067,12.50850852,11.24198923,16.24901815,799.4163206,122.9059707,318.8004144,264.3744528,466.8028111,622.9668036,908.0212346,26.58166823,894.5828581,303.061132,100.6157109,1119.602878,48.99567412,47.28283578,663.6809115,28.44354866,938.2205623,906.4105677,1656.737077,297.3842955,8.438862026,37.60959514,20.78945303,1235.175917,1396.174945,752.6535284,280.6814865,99.48081474,185.2843383,51.44856382,1461.546879,4096.852026,722.0431657,756.5929538,937.6845098
yhfA,b3356,12.50850852,8.99359138,13.72139311,146.1789843,90.96714023,217.7478787,334.4485831,168.5277841,201.155673,165.0511518,253.2058444,307.9240404,145.1078647,304.3221716,147.0620881,169.6923348,176.5225869,154.9161031,175.7448198,175.5497216,195.4673955,243.2721556,98.55065327,12.53773787,83.69215654,215.1015407,270.2972184,225.06074,217.9884493,392.692982,184.9395718,273.5974341,7.483427465,91.730969579999993,138.8609234,178.290643,181.4716555,230.1955106
yagA,b0267,12.50038611,8.672391688,10.88895242,99.51955984,93.66001776,62.48671773,93.15056948,129.2013183,120.9173248,94.66388921,107.5148599,136.1864444,133.0898727,77.12729847,59.06513091,131.7435789,129.7953318,128.2905667,103.7266034,105.8444959,106.0591386,119.6864804,51.11515214,22.31992895,59.42080235,88.12568144,144.4157839,93.314496,121.7743684,285.6491504,226.7055183,176.8150966,10.73478674,48.94735531,90.36630728,84.25581611,73.46239331,88.33812822
glpG,b3424,12.49721925,8.766316508,14.78250027,61.29627696,67.37054609,146.1320571,49.46387502,87.73455777,69.62567979,85.74040815,18.31771748,32.43190797,20.88895543,16.99234037,24.24541811,25.39302086,1108.086303,107.3608219,2182.587381,76.23866451,85.55690874,20.02586811,178.8620978,12.69093433,116.2980634,56.91957105,13.08412023,16.55181313,52.05448628,45.13149047,64.64457276,54.0118318,8.952114575,26.56468982,46.10236072,41.24088112,74.06191098,54.52549488
appY,b0564,12.49600001,10.52250192,17.54893961,12.045528,45.75112053,11.08261617,17.65561563,41.77956975,23.05490326,23.83645703,100.4119427,7.51358857,7.250229254,8.832660482,159.298352,58.59404619,15.07646992,52.80331854,27.97392752,26.59317564,21.01042905,21.93651799,17.46194388,20.83193369,17.18110057,14.76882744,27.0175188,28.74086477,27.65767489,107.9070184,46.25005193,39.64738513,10.65367946,78.25050535,55.66564528,13.43967538,28.28302142,14.77758592
btuD,b1709,12.49600001,14.97432965,30.02818555,73.55460712,79.22167712,71.36123585,88.64590348,76.11327558,170.6949568,111.2367995,191.2099759,66.64226384,56.88641414,89.48879699,64.56767523,159.5203548,175.0815862,107.9798199,182.2226867,88.22677096,96.29779982,114.2211799,61.25539042,10.41596684,35.1092055,22.3528199,131.7927746,203.102111,114.6781642,329.7367774,105.5974637,131.6592412,19.10314938,49.53472357,82.51613301,41.78517253,55.76933802,118.2206874
dsdX,b2365,12.49448553,8.393682538,8.525269614,8.332227647,8.503423983,7.727406552,3.092701729,8.811124464,14.41428498,11.81211314,8.083444006,3.845422109,5.001882893,4.690461667,6.736586848,1.591568983,2.180886724,2.826801328,6.448036601,3.332038626,3.925715443,1.554698842,5.748557935,21.01876717,12.35237051,14.31955151,9.049672026,6.290708176,7.37346413,29.29461171,30.0545498,40.67387636,6.383641244,7.243330606,5.873452417,5.06795749,7.3686265,7.796141347
yedK,b1931,12.49448553,4.083413127,9.618252898,38.2133199,59.65894286,34.54605282,84.53384726,61.67787125,49.70443096,130.9014505,94.60623355,37.35552906,64.39924225,33.87555649,26.15380776,109.9629479,84.78197139,57.20115628,70.63531004,61.3796589,53.27756673,56.53450334,25.16936177,19.85105789,42.29116682,68.91284163,74.61362242,48.48448252,57.85333394,93.15265019,99.57003521,43.18978624,10.29619555,28.97332242,42.58253002,78.07393971,70.56018103,43.85329508
gspJ,b3331,12.49255379,6.194565492,8.456121692,6.537954839,13.82116289,6.206044398,6.568309386,8.44202258,11.87580868,20.26909612,7.493835278,5.833531498,10.31478848,8.00489504,9.017160067,3.950870686,10.85575311,6.810792634,12.33830009,8.380202409,9.890113287,7.075466158,4.949530577,8.635686797,17.62701644,9.164330317,8.405151444,19.20247282,19.78989928,48.91610909,55.3380159,71.5622325,7.965893336,4.578409085,5.847231647,9.662104282,15.75117965,16.63143674
yibW,b4651,12.49137358,8.31599203,8.814535875,6.846044766,6.92699013,5.554268045,4.534832782,6.799875722,22.7755235,14.90665866,4.38991297,1.342511359,5.72989667,6.20897186,4.842091433,0.530390859,6.495606794,6.09550391,6.983633165,1.928594527,1.541861232,2.072415492,1.708605076,9.631202219,9.977113193,11.48261296,4.739123746,6.74932245,4.851413069,27.81241464,27.75339521,22.28820436,10.56812795,2.950251553,6.055489213,4.016839465,3.274129434,5.35851222
yfcC,b2298,12.49000481,9.17984919,8.461027204,8.467102854,8.78641887,7.064254789,5.441203042,12.85035686,12.68002189,12.60539276,4.213854659,3.70492533,4.537580894,4.699199104,5.228885719,2.036477724,1.558774806,9.215392006,5.80115181,14.6557123,11.10018441,2.486626084,3.416835704,11.81298015,9.024461106,12.59668634,7.635922594,4.993951331,16.29896172,38.00613496,33.30042488,35.41130748,9.419698907,15.221629890000001,10.33356914,9.036898451,11.98200063,9.429948089
yjjP,b4364,12.4841729,8.267455111,12.51869881,45.37391537,29.2795928,11.83253601,169.2425866,380.662952,59.51767153,195.9151645,7.793376625,129.3364299,11.93542679,39.56879952,322.0681633,2.762022438,8.515641352,304.7277597,15.76769615,415.4232634,374.6996102,5.396075358,406.5933445,9.11903712,22.52639644,12.42513613,13.46132426,14.64468744,365.1773767,106.4308842,152.8874689,40.75056104,127.5782762,599.1765751,415.9952663,368.2005157,350.3021232,180.1113414
creB,b4398,12.48131611,12.75721386,11.02107318,8.357211838,12.56323676,13.51538558,5.597341912,9.891848197,19.27667496,25.15820134,13.35265195,4.261014312,7.274477512,4.295058015,7.17190934,5.330812476,7.665105676,8.06108307,13.64027347,5.441058955,7.884348376,3.014763841,6.025515485,31.70076866,27.60668333,20.82560861,17.90662699,10.11583232,11.7317815,44.95444637,43.59854837,56.51134673,11.58008637,5.4622411,9.609798099,10.88985554,15.15471142,16.06259339
ydjK,b1775,12.48131611,12.09735797,9.749410892,103.6294268,476.6177945,65.66714514,221.4948157,283.0417473,111.8047148,278.8054402,16.25540237,64.44784147,123.2114629,200.4781491,165.2100544,21.04268083,236.693177,217.9716862,393.436638,283.9552642,236.6663883,25.48845793,603.9072895,14.15212886,130.5227749,144.2607263,30.08313334,57.2734624,223.2704667,59.05379546,240.2368992,109.3636854,58.29974519,255.5548514,240.2449525,154.5828274,305.90867479999997,156.1378564
yraJ,b3144,12.47869086,11.09459723,9.412422911,6.338465394,10.9061074,7.24901491,3.178466759,6.409497477,12.15418481,12.35241594,6.843433061,3.698973489,3.739116123,3.809330708,4.844977066,2.768905797,1.883906619,4.15448429,7.634380316,2.144159853,1.788730551,1.577777587,2.312533953,16.91508322,9.237390183,9.990831304,6.086972607,7.666840593,5.92968843,34.1700554,32.68485955,42.3516494,12.69806849,3.422619998,5.268780841,6.917158742,7.003215867,7.900097641
dnaG,b3066,12.4762701,13.73377034,12.22864253,20.80687277,37.44326648,55.84966033,42.97615489,46.73210695,50.65923429,59.50507539,21.56613889,42.09764999,56.05847361,29.65387235,15.38598125,19.29273967,49.30227943,41.92317223,62.10289172,50.39640624,41.04270934,47.11451458,20.47847015,14.3174802,51.01962853,64.81165565,41.32677212,38.6832945,50.99898144,64.60182859,52.39225236,75.19198698,13.72896838,20.04430644,16.31598659,33.16883332,58.86307155,57.50324015
agaD,b3140,12.47297299,8.431491919,11.44817188,8.494388294,12.31339966,11.26282131,12.53949974,31.33781109,13.43525831,24.20808383,3.540475896,22.2734839,5.809478569,7.043588901,22.3151941,3.177657357,12.6650453,15.16949269,12.87386922,21.33142431,24.87029954,4.059134511,20.7355334,19.23402968,88.77750827,17.00955248,9.6722917,25.6614864,26.19098001,39.52090275,41.85945971,50.29596099,7.305618755,25.83332641,19.2249889,11.80136784,14.71187894,28.39943819
ssuC,b0934,12.47297299,13.03048751,9.601692545,45.14160637,320.3764172,21.50174978,435.3992964,283.6071904,75.57332798,237.8280668,20.23129083,56.30241764,28.51925843,69.5554404,73.19383666,24.68795331,162.3428534,156.1895914,147.3067728,221.3135272,221.9378159,47.51575104,122.8383498,18.24766919,196.3008649,288.028422,35.88108211,97.46180693,176.9488161,153.811081,197.6696709,136.7200066,21.56896966,189.6710018,71.00842675,339.4628749,262.550455,126.7685067
nudF,b3034,12.46383528,10.1177903,14.39198751,36.91765166,145.9105285,39.58077205,116.4780198,146.2580412,149.8990963,142.2949298,21.61857935,137.2824413,239.0185468,89.1013996,138.864265,45.78620139,147.9277291,149.3833851,142.5462706,179.8950117,192.655153,256.0461117,95.69092449,18.59994079,75.1450827,86.95931212,356.5465243,254.8226332,214.4192565,75.19652848,140.3288554,139.8166996,14.86966756,62.38845446,95.89459902,298.4655181,214.3515373,204.3818781
yaeI,b0164,12.46235166,13.06725685,13.3110038,166.9180883,115.9549666,104.4824088,233.7930345,220.1857052,250.7212549,251.7621404,241.924432,282.0760028,163.35139,315.2071011,166.7364953,253.3611243,335.5909862,237.8108743,248.6560616,215.3083246,232.3570336,279.591282,99.20977895,15.3741208,89.58539521,75.48642726,320.0594827,871.9223866,242.0762202,569.8703703,220.5044438,159.7571827,12.20042183,115.2339952,258.5727825,79.12321464,99.5881036,232.1527634
flgI,b1080,12.45724414,7.740386024,5.860301629,109.0623756,68.75168385,22.52564263,92.71007183,152.0140705,79.34511157,159.9857237,155.7809394,47.08265586,73.33276226,13.33663144,49.09342703,204.3478116,48.16869687,138.8003976,33.39413491,124.8024315,148.4685048,74.74757244,113.0278048,7.470468023,65.05673325,22.62983084,54.2384882,59.08218362,143.7624044,98.87521675,57.59170352,49.05336855,9.033645673,25.00862143,25.72142883,224.8291447,149.1100568,99.75226756
nmpC,b0553,12.45724414,11.61057904,13.85162203,18.55635925,18.09254838,17.90973225,21.1047318,20.06133645,29.67870585,20.2931744,18.97098091,27.66942809,28.95215549,20.9575637,24.94911865,24.33131838,17.77258816,20.06020344,18.21498268,19.66065702,22.38132811,26.86779101,8.141031168,14.2294629,16.32796442,22.62983084,21.83042886,34.02834626,27.1858393,51.6205677,58.43041765,77.41234725,8.029907265,12.25912815,13.19621131,19.86241145,19.86320099,29.98505662
rsmE,b2946,12.45724414,13.26923318,20.37786703,168.0575932,187.5045923,1030.54815,419.0796743,238.6168821,337.5195681,277.8513122,262.6751203,569.3431111,537.4243863,458.4467059,398.6225313,161.0627488,304.2102356,287.8335252,230.09809,313.5019983,288.309093,381.8326454,195.6687375,16.54175062,173.7397465,611.0054328,383.1577849,367.3939583,301.348117,340.1564275,431.0990623,202.7283747,14.30327232,270.6815496,645.8315283,306.6990003,335.4976277,301.0380932
cysP,b2425,12.45316114,9.55071651,11.79132291,201.8550163,267.609605,135.9512237,165.7384026,184.2552362,172.9640887,216.2920784,75.62563936,211.2805302,155.6734611,201.5837744,87.93371355,154.3792037,115.8459365,174.5759512,96.97905839,179.0413352,177.4479627,123.8405806,210.7419597,9.217669773,65.00480527,179.2676375,114.443947,124.144064,164.4158132,148.8957809,147.2970041,149.7782749,11.37866284,57.1774416,84.75898618,109.7447346,156.5795257,369.5678589
